,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
108824,-5.485126,-8.526889,-2.4171903,-0.47271457,-2.7330616,8.648318,-4.8508644,-10.293486,-2.5538275,-10.843085,0.66483563,5.67842,-0.25167748,5.284273,5.319276,1.8004633,-0.19602937,7.052079,-4.2157426,-5.0699787,6.5434275,6.1605244,9.9856,9.088989,5.854544,2.816424,-0.37466526,6.1510744,-6.029786,5.1685047,9.901663,-2.1074922,-0.9005646,-6.6819825,-6.5081687,0.47009003,-4.913052,-4.9511094,1.4620736,9.112711,3.9598784,4.5481315,1.1530349,5.491939,-10.289858,-0.40675217,-1.7481669,4.3894215,-5.3778477,-0.4474727,4.9790792,-6.5064616,-5.2018943,-2.9231849,1.6522455,-0.80158246,-6.3900595,-0.50854576,1.1800847,-1.7332284,2.6818643,0.07909542,-1.3892275,3.9333837,0.9006724,2.2754083,-2.670551,2.5477333,-9.730076,0.34546304,-0.98219806,8.462284,-2.543259,-5.581358,1.5807939,-4.8640513,1.9117707,-8.634348,-0.5363294,0.17181846,5.1231847,7.180894,-8.037804,-9.695361,-4.516033,-7.483122,-8.649191,-6.9552264,-7.6087427,2.5670033,-2.1563182,6.760641,0.6404018,4.561435,2.7613523,0.8413956,-8.240335,1.4653049,-6.2942066,-8.250617,0.3205533,0.4240818,-8.052613,-2.9391851,-7.4102654,-5.549465,0.21727803,5.59196,6.657825,-0.56580645,-1.1748655,-8.459544,2.944283,-7.692195,-4.916613,-0.5148582,-0.8338735,-2.2454543,10.256654,6.637184,9.553795,-3.8095825,-2.1385286,-7.998405,2.5655131,-7.3229194,1.9244708,-0.99829054
108825,-6.3793397,-7.7725554,-3.5340936,1.0981895,0.12814023,8.6365,-2.3457747,-6.850109,-3.334254,-7.68032,3.6165507,5.146276,-0.7708163,6.2437067,8.286999,-0.16679606,2.1437593,5.9057164,-5.5863037,-3.440602,4.30453,7.790694,9.802762,7.8603764,5.6577663,1.742488,-1.4276361,5.199084,-9.523899,3.2994328,8.380802,-4.025803,2.3471742,-7.0033946,-4.5768824,2.743417,-4.00795,-5.494794,2.190146,8.340136,0.8188025,8.729253,-0.4392909,3.344469,-7.954745,-1.0361075,-0.27083537,7.490549,-5.912615,-1.7643255,3.6187577,-5.0492306,-9.979563,-2.4424155,1.2196381,2.0179186,-7.31611,-0.5787176,2.979536,2.5614424,1.0452061,0.6433745,0.43636602,1.4554195,2.1229787,4.690653,-0.1809831,2.2982216,-7.242761,0.6457752,0.43490857,7.10538,3.3428063,-4.4924035,-3.5317116,-7.905597,3.0644736,-6.7124195,0.8065049,2.3797998,0.6198313,8.473307,-3.8216414,-7.98637,-4.0593004,-5.2321434,-9.972764,-3.951022,-5.6212244,1.656011,0.75823987,5.082643,7.3665233,1.946539,-1.3073559,0.18545943,-7.8555403,1.6325868,-8.405354,-7.6494603,0.39276767,-3.0394,-8.872346,-6.3379893,-4.2145195,-5.409513,5.18368,4.6088867,7.0090575,-2.5182595,-4.168217,-6.607967,5.588551,-10.786937,-8.90056,-0.763083,2.9597845,-4.0602536,9.641611,1.6113898,7.4971924,-3.5429366,-1.4679644,-4.836226,0.7238329,-6.4217424,0.5493095,-0.59044
108826,-6.4485364,-9.92638,1.5512486,-0.48820114,-5.6637907,10.800957,-1.8083177,-7.3408117,-6.088208,-9.849806,-5.0960193,0.66339016,-4.2093334,2.1806314,4.4965105,-1.2517973,3.55895,6.0402126,-6.0094476,-8.156755,10.8202915,6.210913,8.846989,7.600658,4.976263,-2.3872495,4.058307,8.7090025,-5.8884,1.504746,7.8052025,-2.473521,-2.3542242,-7.1073337,-6.9862494,2.9780102,-2.0573072,-8.1244955,-0.023887098,9.021125,1.7885544,0.2717303,-1.9285057,3.4446886,-8.159089,-6.2020416,-4.520124,-0.4208477,-8.844208,3.2644682,9.084815,-2.1578174,-3.400334,-3.3552766,1.8976246,1.5239687,-9.528523,-4.786809,4.826771,-5.6944237,5.7880177,2.5625026,-6.7742376,7.357949,-2.5019486,4.7254024,1.2006925,4.501249,-7.0104003,-3.654937,-3.8516176,9.816928,-6.6987348,-1.0278645,1.790705,-1.9144108,-3.2445552,-9.727134,-5.4259753,1.0862453,3.3896646,3.800913,-9.478488,-10.4149275,-0.020148516,-7.831846,-5.2018247,-6.363073,-7.5974607,4.006138,-1.5678582,6.5080633,-3.2334754,6.168164,2.8948832,1.6455318,-9.980654,-3.8783236,-2.376199,-4.0539494,3.1171086,-2.7413547,-4.7943535,-4.824813,-10.6161175,0.29985225,-1.3494098,4.0880013,9.652197,5.1259065,0.2002321,-2.952152,2.4729383,-5.8145885,-0.033973098,-3.1226914,-2.408254,-3.7511642,9.63111,3.1685011,10.0808935,-5.3626466,-5.677235,-7.215563,2.5449157,-6.064578,5.5261846,-6.035412
108827,-7.492757,-6.685799,-2.9478836,-4.6357117,-4.849579,7.23212,-4.026525,-5.9437637,-5.2110043,-4.6229186,-0.4266936,4.225037,-4.737667,5.3805327,2.780524,2.6226602,3.1591527,7.9780297,-6.7625637,-6.6458044,5.8727326,2.4272218,5.3334417,6.2666464,6.6583047,-0.03493976,-1.3515286,1.8352083,-1.889495,3.0373776,6.8808956,0.5836296,1.7887022,-7.0527124,-6.3462114,-0.968313,-3.7177036,-5.133101,-3.627598,6.7979827,4.146384,2.6850293,0.37791562,1.5816318,-5.6512365,-2.117051,-0.20109028,1.3796797,-4.6743455,-0.33463353,4.9555945,-1.5278575,-3.7487621,-3.286216,-1.2811288,-0.6136371,-5.3815756,0.134528,1.4083605,-5.1796145,4.7313824,2.7072027,-0.9103497,6.8126864,-0.6269293,4.1160154,-1.653222,6.26383,-3.703121,-2.7902787,-3.9474335,2.2920864,-3.943634,-2.1525292,-2.9488142,-0.6458978,-0.5144509,-4.6926365,-4.065505,2.8206685,3.3874478,4.192842,-5.869097,-8.016916,-2.12479,-2.2707458,-4.4078474,-4.8530703,-6.8589587,-2.0053167,0.15862332,7.1541295,-1.7856816,6.8443065,-2.1000383,4.0512447,-6.304055,-0.119525135,-1.920553,-4.127783,-0.67878044,-2.0719013,-5.420463,-4.7897387,-5.643886,-2.9907045,2.8648174,2.0153542,6.021928,0.5758579,2.0200298,-4.260343,1.3854676,-5.8950114,-3.031718,0.7722696,0.9522449,-0.44773525,7.0061955,2.6684406,8.30501,-1.0504683,-5.1855106,-4.65881,2.2406297,-6.0802703,0.50935835,-2.4845448
108828,-1.9631969,0.706506,-4.684377,-8.651089,-3.3334835,-1.8146762,-3.5066226,-7.3925858,-4.761683,-5.8171515,5.6579294,5.453287,5.928752,2.56637,-4.2930903,4.6119556,-5.5127535,5.893036,1.1468184,-6.8788714,4.016473,-0.35331634,3.038747,3.6360004,0.89885944,7.7937384,-5.0494566,-1.5514423,5.8680854,3.8636017,7.6934347,-0.09008636,-3.1162014,1.079195,-2.95882,-3.714395,-0.12007892,3.777296,-8.389866,2.3334794,10.670303,5.738097,2.9928238,7.9658866,-5.2637677,2.9739025,4.505652,-3.5091598,8.0664,-4.3027844,3.002923,-3.0968606,-1.8675377,-2.4373083,2.389072,-0.25188553,0.90639794,5.143607,-6.8647714,-5.3078475,0.53424126,5.5243673,2.7820663,6.0373106,-0.8739975,-4.5547576,-5.119422,5.295341,-1.0409935,-4.7200546,0.87043667,-1.4599416,-2.5291243,-6.7610927,-0.7668426,-2.2106576,1.7389941,-0.0033018887,-3.2570508,0.2886536,6.4893756,1.5232964,-2.6234334,-3.73432,-6.1898575,5.9843497,2.173235,-4.7698154,-5.080944,-4.6876583,2.4995356,6.5525475,-5.1859646,4.5721397,-1.5264618,1.3573319,-3.890205,3.1585135,-1.2688875,0.35228837,2.2762818,3.0993445,-2.631196,3.6708665,0.9439298,-9.232326,4.1016073,-1.3888841,1.4189677,-0.25637674,-2.548378,-3.978503,3.3605518,0.09991372,0.42880365,-0.5806008,-2.4510853,5.4200864,0.4079923,7.353324,3.864283,0.81894267,-0.08049026,-9.710299,3.7469711,-5.724097,-0.08945893,3.0640006
108829,-3.4902635,-2.8127904,-5.9143124,-1.2434386,-1.76393,3.623067,-4.6508493,-6.2703905,0.45852548,-6.0985217,5.2841763,7.3345885,1.6016296,5.6431413,6.366638,3.3430943,-0.29581165,2.5482335,-1.990268,-0.6609637,-0.98796785,4.9888854,7.0926704,6.170037,3.1280613,0.99304,-3.2070282,0.822128,-3.2824953,2.1479504,4.839348,1.2391274,3.4951608,-3.0311842,-5.030595,-1.9652086,-5.6569996,-1.0168512,1.4989073,6.0785217,2.9532895,6.038195,4.778025,2.7918718,-4.627438,2.834796,4.285764,7.3079023,-0.547603,-5.7388124,-0.42195463,-3.726097,-3.143094,-5.2040896,-2.2473104,-2.2115345,-1.3554688,4.608199,-3.9613824,3.0508704,1.3697616,-2.9635937,3.1520152,-1.0811757,-0.520437,1.1289532,-3.841693,0.8754661,-5.9918528,0.33671543,-1.459171,2.5621467,0.79834104,-7.254035,-1.7558974,-1.9151925,6.019394,-5.8571744,4.2501526,-0.68133307,2.904388,7.3304186,-3.4403713,-2.6011078,-6.369702,-4.192382,-6.388794,-5.797366,-4.5583525,2.1659977,-3.5689619,4.274368,4.004312,2.0733345,-1.3936089,2.442143,-3.8739676,5.605405,-3.2240205,-6.373604,-3.0514622,0.79245853,-6.9778705,1.355241,-1.4151299,-7.102902,-0.29455996,6.0741186,1.0892649,-5.5460587,-0.49211255,-6.6889505,-0.46612498,-4.0207124,-5.2852592,3.6331391,4.2006493,-2.763745,5.0065393,3.73151,2.500137,2.7095575,-0.38164854,-1.2727555,4.9142647,-7.101324,-4.3851185,5.23571
108830,-3.1883297,-5.044621,-4.390781,-0.2783079,1.0831162,4.281604,-6.9370008,-8.296254,2.4506526,-5.2086678,3.6458592,7.7704716,0.12648784,6.8495574,3.2539873,4.587646,-2.124914,6.761004,-2.6776378,0.34268543,-0.22049403,1.4182913,5.343887,6.612,6.376279,5.9507313,-4.3110228,0.24920422,-3.5501893,7.8403788,7.431219,0.19628274,1.831504,-5.7600226,-3.5981612,-2.786464,-6.710428,-1.3426096,2.4411242,5.185891,3.5234785,4.1834807,2.909033,3.0519912,-7.9543443,4.9727387,-0.2922998,6.947671,-2.507747,-1.7343482,-1.2939922,-7.856305,-3.9317846,0.038653806,-0.2905079,-3.9520168,-0.89373606,2.6241674,-0.4660456,0.9422058,-0.65043724,-2.7208447,4.135772,0.075283274,5.0717506,0.4324477,-5.2196717,0.13029101,-8.190113,5.6141696,1.0502565,2.6882098,1.4152966,-5.2220697,0.8010391,-4.2267246,4.7661414,-2.9788547,3.37085,0.18537629,4.704818,6.712589,-3.843042,-6.2212152,-5.1351385,-4.8503976,-9.113293,-3.6598141,-4.5737057,-1.4943011,-1.8672445,4.3278184,2.8391163,2.35707,1.6150156,0.62085944,-2.1162186,4.955185,-7.2658463,-9.896518,-3.9211183,3.0736554,-7.5412073,-2.2781875,-2.570804,-6.695707,1.5479872,4.0957246,1.1496508,-5.3408284,1.044466,-10.641401,0.9187386,-7.137332,-7.94725,2.864211,0.8947659,0.90906006,7.568403,6.797196,6.7655916,-1.24929,0.96000373,-4.485919,-0.10328233,-4.3364816,-2.1391392,2.131668
108831,-5.882993,-7.549898,-2.3994358,-1.8439177,-2.6596034,8.029583,-1.1381955,-9.5562105,-7.33227,-12.249406,3.1718836,3.9873667,3.066676,3.8292916,5.2697945,-0.8608154,-0.5197556,6.452579,-3.5494032,-8.482641,9.439159,8.969863,11.713337,8.645513,3.3653858,3.5372157,-0.19059107,7.9479675,-6.8769875,2.535091,11.19465,-5.707424,-2.5609636,-4.541818,-5.499198,3.4423852,-1.1199008,-4.322906,-1.5665014,9.153702,4.9463735,9.371621,-0.8415916,8.219523,-10.120107,-2.882177,-0.12350312,2.102762,-2.5391853,-1.6377908,8.07896,-4.931383,-9.643711,-3.534299,4.5220747,4.083683,-8.694584,-1.0555551,0.8866099,-1.3850517,2.0947068,4.731113,-2.3797545,5.51909,-0.80932003,2.0118732,-0.18671855,4.372957,-7.138128,-4.0967526,0.87107706,9.401579,-0.21754012,-6.364318,-1.2953949,-8.539501,1.0108764,-8.395154,-3.0318906,1.5591202,3.1612325,7.00075,-6.2006483,-9.700108,-5.0057864,-3.0574455,-6.1851416,-6.3258896,-7.5405436,2.469716,1.9178947,7.284185,2.419261,3.6149445,0.21263266,-0.58661735,-11.400858,-0.10894074,-7.1892786,-4.5032334,4.9447446,-2.2668757,-7.711326,-3.3667357,-5.604619,-7.013922,4.7620387,3.5195513,9.422088,1.6106943,-6.9309425,-5.1691966,7.915163,-8.494969,-4.584201,-4.173922,-0.8780552,-2.6248322,8.9777775,4.3921657,8.702756,-5.1191664,-2.0079315,-10.829433,2.9880335,-8.289194,4.0329723,-1.40872
108832,-3.2647164,-5.440312,-3.8311014,0.7793886,-2.8304014,6.3997965,-4.2157674,-8.951026,-0.32903352,-10.975643,2.962972,6.493431,2.5748925,4.3256288,7.822797,1.6979579,-0.7576146,2.2597408,-1.613271,-2.3090813,2.6370966,7.980391,10.557823,8.217489,2.5812016,0.4459253,-0.25857374,5.523927,-5.7858033,2.1310973,6.9956946,-0.5734995,0.6087535,-3.4412587,-6.3713193,-0.018164717,-5.3093715,-2.9084458,3.6458075,8.557799,2.8054547,5.2534375,4.06841,5.15562,-7.6533065,0.7884678,2.0177402,6.638443,-2.9452226,-4.1706166,2.5625396,-5.138723,-3.1491055,-5.849948,-0.09092012,-1.288528,-4.1712127,2.1056366,-2.6896799,2.4238992,2.2910345,-3.1387906,-0.351219,-0.30885085,-1.7151045,1.1098721,-2.9234438,0.15927798,-9.505306,-0.30551407,-1.4588006,7.977015,-1.48649,-7.934006,1.5439754,-3.1786695,4.9635353,-10.05822,3.6479928,-2.0900223,4.0498204,8.01012,-6.797811,-5.176691,-6.283557,-8.336,-7.719613,-7.9960265,-6.118058,6.0971847,-5.0711074,4.9494367,2.7704897,2.358767,2.1393635,1.1725407,-7.1184177,4.035719,-4.0903416,-7.409558,-0.7334404,1.0235145,-7.689028,1.8874527,-5.223377,-6.472492,-3.1534114,8.143814,3.8886323,-3.1447558,-1.6720648,-7.3885007,0.36874425,-4.476357,-3.7949085,1.5198315,1.8004067,-4.7440495,7.6877284,5.6101775,4.7190857,-0.02876456,-0.71505046,-4.15696,5.850727,-8.362747,-1.3479825,3.5063107
108833,-7.7827697,-6.260378,-3.4292123,-3.5028799,-5.09483,7.695115,-2.2700677,-4.203032,-5.6559353,-4.5985394,0.40599453,3.6037736,-4.5835476,4.980105,5.765484,1.1033673,4.932303,5.4787316,-6.959487,-6.1529055,5.060535,5.0282516,6.520855,6.026117,5.276247,-3.0243933,-0.48000324,2.6744316,-3.8325803,0.020788882,5.192602,0.2888979,3.370528,-6.362145,-6.4832816,0.5806072,-3.301784,-5.7820477,-2.5203018,7.3853407,2.1490097,4.1074867,0.59563595,0.65751374,-3.8892143,-3.4700646,1.4678264,2.9942734,-5.1149325,-1.9434553,5.0169134,0.34149837,-4.7008386,-5.394375,-2.1911132,0.8174585,-6.323639,0.28238434,1.0792071,-2.5592551,5.172295,1.9762695,-1.3505446,5.1094093,-2.5736427,5.5350204,-0.080534555,5.8409395,-2.9782612,-4.372897,-4.6569986,2.9212868,-2.6243021,-2.5351644,-4.787767,-0.67906123,0.33353925,-6.2151194,-2.822052,2.7930753,1.185573,5.130562,-4.99553,-6.256263,-2.1837516,-2.8620064,-4.4237385,-5.113012,-6.2836013,0.3560445,-0.39168918,6.294493,0.9427911,5.7116413,-3.676269,4.376807,-7.2082605,-0.052089155,-1.0833488,-3.1399088,-0.41021758,-4.089189,-5.656218,-4.4252906,-4.951604,-2.4672167,2.5621295,3.3084562,6.340284,-0.043673128,0.5797371,-2.3056343,1.2873952,-5.7278976,-3.1331263,0.942367,3.331936,-3.3662724,6.495393,-0.08803385,6.0804725,0.25956255,-5.551081,-2.1049101,3.8381202,-6.879774,-0.50123656,-1.3492928
108834,-4.7802687,-6.8683953,-3.6779964,-0.20331278,-2.7291741,7.3805375,-5.2481775,-9.345223,-1.1046284,-9.944798,2.0739336,6.594371,0.41326973,5.5343456,6.6572647,2.4175706,-0.07030599,4.9810314,-3.4523718,-3.2584794,3.7607803,6.418332,9.699883,8.558759,4.8327503,1.5929581,-0.9118526,4.8052287,-5.6139483,4.00566,8.258557,-0.65556526,0.85077614,-5.460695,-6.606532,-0.4099429,-5.7615995,-3.923157,2.3460932,8.6684675,3.395479,4.8424816,2.9217353,4.5768642,-8.543599,0.63295853,0.5074151,6.0355535,-4.304795,-2.5537243,3.1238477,-5.6285343,-4.1159787,-4.396383,-0.03514274,-1.5224735,-4.8308992,1.3278456,-0.8551434,0.41053018,2.53585,-1.8596196,-0.08428275,1.7366863,0.01371564,2.078937,-3.1035979,1.654164,-9.259308,0.4500206,-1.5966802,7.109733,-1.8119495,-6.548025,0.89361656,-3.5583146,3.7419393,-8.728448,1.8155252,-0.6172188,4.4357495,7.7827425,-7.0980544,-7.2406125,-5.407902,-7.5568714,-8.480473,-7.242651,-6.8404245,3.4951482,-3.6710777,5.892717,1.980121,3.7220867,1.729353,1.566681,-7.094736,3.1928725,-5.0422688,-8.165799,-1.0693198,0.69790816,-8.114801,-0.8939698,-5.9493403,-6.0951614,-1.1219764,6.7464833,4.8441954,-2.577161,-0.5931972,-8.206348,1.1545519,-6.276478,-5.030586,1.3282851,1.2378956,-3.243886,8.862303,5.8072658,7.039442,-1.1567726,-1.5358007,-5.302376,4.087446,-7.8250103,-0.51451284,1.5095567
108835,-4.6035004,-6.9733725,-3.711693,0.69364107,-0.8234276,7.3555293,-4.568109,-8.939139,-0.8284737,-9.32438,3.1285758,6.478941,0.84357363,5.85971,6.9463434,1.7190486,-0.31751466,5.3684616,-3.4905574,-2.467984,3.2560105,6.654482,9.717254,8.317337,5.1126914,2.7969418,-1.5382942,4.722904,-7.084216,4.600811,8.589176,-2.0594547,1.0897653,-5.7480893,-5.41835,0.4413856,-5.422125,-3.851495,3.0183637,8.228197,2.6373549,6.452528,1.9766097,4.5710287,-8.868071,1.0953463,0.0043212324,7.1015477,-4.4256973,-2.3449674,2.4764466,-6.46975,-6.2304296,-2.9878633,0.7948571,-0.76797706,-5.061994,0.9316932,0.2995699,1.710645,1.1787193,-1.5552108,0.77728724,0.8647154,1.6868956,2.3136895,-2.6778324,1.066096,-9.186317,1.7142231,0.040202405,7.260743,0.75637966,-6.2739477,0.035996303,-5.819241,4.124402,-7.677085,2.2992742,0.08972182,3.4539032,8.272648,-5.6968007,-7.451968,-5.352762,-7.0461245,-9.590147,-5.857976,-6.106979,2.78793,-2.2588463,5.2645874,4.284991,2.473685,1.3661718,0.4169924,-6.715895,3.2952561,-7.1527443,-8.793899,-0.9158386,0.28536186,-8.5910635,-2.4501553,-4.90501,-6.50808,1.1424886,6.0819163,4.9632998,-3.2483943,-2.1605911,-8.673808,2.882481,-8.10469,-7.0423694,0.6821549,1.4869882,-3.024445,9.268473,5.213019,7.153689,-2.3598673,-0.5832713,-5.497387,2.3849723,-6.9159446,-0.2779079,1.3102814
108836,1.7036684,-2.9044883,2.4851315,5.8521647,3.02278,2.796033,1.9057426,-3.240434,0.51687694,-6.670458,0.08920832,-0.9963815,4.158932,-1.2755501,3.4093046,-3.6597898,-2.117156,-1.3996358,1.9119127,0.5125834,2.8508496,5.5668855,5.532812,2.4795976,-1.5241781,1.8828212,2.815481,6.826509,-6.9639473,0.7527007,3.266632,-5.527627,-3.71312,0.1417539,0.70715636,4.523206,0.8841614,-1.4566187,5.600107,2.4822538,-2.0734107,2.8703158,-1.9451239,3.9146922,-4.692164,-1.0827627,-3.2859678,2.2841012,-2.597374,1.5981488,2.103244,-4.1320076,-4.089771,1.2686614,4.7558336,2.860381,-3.6896384,-3.4504988,2.7560947,3.8384843,-2.3443923,-0.7973695,-2.6331193,-2.3830037,1.4359348,-0.49576575,1.8310628,-3.6156893,-5.3160954,2.181384,3.9230413,8.398863,2.773522,-1.7118328,3.821314,-6.432525,0.6514856,-4.339249,1.9450711,-1.6262212,-0.4666434,2.5680966,-1.475394,-2.5515594,-0.7047475,-5.1553674,-4.22694,-0.7739886,-0.17239575,5.5508895,-0.26985908,-1.1062082,4.226051,-3.2373505,4.7400017,-4.6296625,-3.647581,-0.84330106,-5.6780887,-2.8824408,3.6780107,0.2233755,-2.2666183,-0.59257907,-2.416479,-0.82384,-0.75557184,2.6454144,3.1893656,1.048023,-5.7293653,-2.0663009,4.283593,-3.5110967,-2.1432714,-3.8978329,-2.2025218,-3.1748917,3.79757,1.5324565,1.6815863,-5.298868,2.686636,-3.9609318,-1.1694221,-0.3440074,3.954838,-1.0622865
108837,-4.6740675,-8.578504,-1.4490914,0.7741438,-3.5327175,9.0388155,-4.9167085,-10.010338,-1.5337218,-11.259191,-1.0374391,5.0301476,-0.65190774,4.3345165,6.0400505,1.3627412,0.33732444,5.2476854,-3.6900425,-4.2438393,6.217933,6.540358,10.122462,8.905346,5.00629,0.7058327,1.1743389,6.9970646,-6.0926437,4.092041,8.638021,-1.1733785,-0.97528017,-6.1813054,-7.0353756,0.44621003,-5.2897167,-5.3989844,3.1747603,9.276056,2.745179,2.4233017,1.7602621,4.743193,-9.634844,-1.003797,-2.0507414,4.3826585,-6.50214,-0.100053184,4.960852,-5.778582,-2.9677591,-3.7645507,0.95905304,-1.4731783,-6.311302,-1.046235,1.0224497,-1.553853,3.425898,-1.6314356,-2.7324152,3.0763857,-0.40022063,2.3764052,-2.2824793,1.5539713,-10.408823,0.34039676,-2.137325,9.465403,-4.167353,-5.1671,3.218955,-3.048241,1.7812849,-10.169098,0.29454428,-1.0539842,5.118819,6.802997,-9.124521,-8.854706,-3.830117,-9.793376,-8.493454,-7.7204666,-7.333334,4.777974,-4.3405514,5.9859004,-0.247083,4.3945975,4.0784054,1.1454239,-8.05942,1.0907665,-4.689686,-8.182507,0.0036592744,0.7449129,-7.343938,-1.5070419,-8.627138,-4.021075,-3.100146,6.9330254,6.28593,-0.16908458,0.14408065,-7.879577,0.9016577,-6.0605803,-3.2038507,-0.11411108,-0.9192667,-3.5802743,9.950967,6.4631205,8.688778,-3.2314157,-2.4594882,-6.528858,3.6846929,-7.3093176,1.8672982,-0.93556446
108838,4.489681,2.7668512,3.6774023,4.3882723,4.4679413,-3.2580757,4.4609275,3.8877366,1.4971291,2.2220562,-0.47523114,-4.464861,3.012794,-4.11618,-1.6655779,-3.9209094,-1.7262715,-4.375646,3.7303858,3.067429,-1.2282641,-0.3321325,-2.5259178,-3.9259586,-4.1896873,0.7957413,1.9816449,1.1705159,-1.3731192,-1.7935646,-3.1240842,-3.5108385,-2.6245687,3.9382086,5.0505447,3.2593126,4.1705794,1.9817533,2.6640182,-4.0470543,-3.7002406,-0.49693418,-3.0509458,-0.25584692,2.4043572,-0.5281966,-2.1501975,-1.6435864,1.3325332,2.2441523,-1.2209637,0.47594845,-0.61661184,3.9531739,3.3006356,3.063992,1.0164919,-2.7719707,2.1958356,3.2378466,-3.798728,0.30467653,-0.9628516,-3.5124831,1.5988823,-1.7918128,3.1813781,-3.813952,2.1969929,1.7853884,4.2265015,0.8252232,4.0379934,2.8399649,1.6854507,-2.8203197,-1.3577789,3.0199418,0.9566886,-0.7400445,-3.435006,-2.8461592,4.0935163,3.2529817,2.5955791,1.4960614,2.0779378,4.456593,4.539161,1.3858042,2.323553,-4.9308114,2.5896888,-5.2382226,1.877744,-4.551439,2.399109,-2.100167,-1.1437472,2.874038,2.9182844,-0.15225475,3.3456202,0.17836532,2.836922,2.857029,0.62443984,-2.5403132,-1.3291954,1.6948928,-3.8573232,3.475635,2.43396,1.3686775,0.91043115,-3.3522453,-1.891659,-0.05061276,-3.2645323,-2.8155415,-3.7713792,-2.6136372,3.4994237,0.97475654,-3.6869464,4.870943,2.5095894,-1.1105471
108839,3.9725473,2.3490894,3.9438498,3.8958416,3.5780742,-2.7554233,4.0397305,4.334138,1.5907499,3.0979142,-1.9072245,-4.7658567,1.2504597,-4.061058,-2.0910535,-3.451281,-0.7535975,-3.920182,2.9698336,2.8443556,-1.1142448,-1.3377074,-3.4213526,-4.0627623,-3.4620452,-0.27820414,2.3777742,0.67373896,-0.5707125,-1.8013349,-3.675083,-2.3598645,-2.2226567,3.1049304,4.5658174,2.6335874,3.716449,1.2991229,2.2760525,-4.077843,-3.818009,-2.2359219,-3.0310056,-1.4126254,2.8680568,-0.94903857,-2.69284,-2.2995849,0.37939954,3.0066729,-1.1699941,1.2166717,0.6855749,3.844298,2.3146315,2.1045954,1.1067595,-3.0690503,2.6974623,1.9433758,-2.861228,0.13291845,-1.4567444,-2.6619635,1.1355814,-1.1779808,3.0990913,-3.2926023,2.6774893,1.7027347,2.9361453,0.11369621,2.5919044,3.788583,1.7889534,-1.0160055,-2.1441314,3.142788,0.19158384,-0.56195086,-3.1595304,-3.4862595,3.5529914,3.117024,3.4505224,1.2176543,2.4734898,4.391769,4.3527904,0.8801131,1.7709938,-4.6149106,1.1199136,-4.2427487,1.8264219,-3.5058997,2.969835,-2.684555,0.11173783,3.022813,2.1652207,-0.24603395,3.818764,-0.15996243,2.0626397,4.0241075,-0.20905948,-2.656436,-1.4504966,2.1199942,-2.0195246,3.824706,1.1570667,1.8650723,1.795374,-2.7452254,-1.9546239,0.1698111,-3.1838007,-2.9744728,-3.3445263,-2.2533908,2.468227,1.7572706,-3.5224292,5.1166706,2.465479,-1.92627
108840,-8.944987,-7.5599976,-1.8913846,-4.564224,-6.93301,9.206411,-1.2894373,-4.030445,-8.417927,-5.13376,-2.0397038,1.9036381,-6.2035317,3.9620385,4.940859,0.031810552,6.281786,6.353161,-8.218222,-8.9416275,8.357693,5.200283,6.7674932,6.147648,5.5884314,-4.4499755,1.1864974,4.197987,-3.5400133,-0.9069984,5.729743,-0.23946643,2.0714493,-7.074553,-7.29792,1.6229944,-1.9302834,-7.455282,-4.316393,8.016312,2.454455,2.910779,-1.0226486,0.75477064,-4.09234,-6.241426,0.08441979,0.24629718,-6.418797,-0.20283051,7.8625712,1.7469379,-4.5273166,-5.5761333,-1.5321306,2.0481837,-8.421712,-1.628408,2.6929204,-5.474004,6.8571525,4.218223,-3.8969345,8.030287,-4.0232286,6.5207562,1.2931359,7.7167854,-2.1224918,-6.803157,-5.800933,3.8577318,-5.1258674,-0.99259686,-4.7994895,-0.005900806,-2.343137,-7.0079947,-6.122262,3.5647268,1.2613869,3.8703055,-6.383632,-7.906332,-0.5711941,-2.651627,-2.96428,-5.364147,-7.195494,0.2702099,0.48725045,7.354504,-1.4892954,7.3727736,-3.683115,4.811905,-9.031435,-2.6551237,0.18942374,-1.4636582,1.4678092,-5.511071,-4.7385106,-5.8068075,-6.9449844,-0.69196826,2.8025694,2.3369007,8.650542,3.0209112,0.7469646,-0.32480887,1.9029737,-5.593333,-1.0886399,-0.6573399,1.9553881,-3.445563,6.931975,-0.7202405,7.6505804,-1.0770291,-7.5379953,-3.4986284,3.8796751,-7.0297213,1.803086,-4.060999
